filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,shape,x,y,width,height,Class
16.jpg,14850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,11,"{""name"":""rect"",""x"":191,""y"":122,""width"":14,""height"":18}","{""class_name"":""boots""}",rect,191,122,14,18,boots
16.jpg,14850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,12,"{""name"":""rect"",""x"":235,""y"":112,""width"":7,""height"":17}","{""class_name"":""boots""}",rect,235,112,7,17,boots
16.jpg,14850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,13,"{""name"":""rect"",""x"":97,""y"":135,""width"":9,""height"":13}","{""class_name"":""boots""}",rect,97,135,9,13,boots
16.jpg,14850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,14,"{""name"":""rect"",""x"":126,""y"":129,""width"":9,""height"":11}","{""class_name"":""boots""}",rect,126,129,9,11,boots
16.jpg,14850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",16,15,"{""name"":""rect"",""x"":135,""y"":124,""width"":11,""height"":8}","{""class_name"":""boots""}",rect,135,124,11,8,boots
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":480,""y"":176,""width"":119,""height"":87}","{""class_name"":""hardhat""}",rect,480,176,119,87,hardhat
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":1067,""y"":37,""width"":240,""height"":156}","{""class_name"":""hardhat""}",rect,1067,37,240,156,hardhat
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":629,""y"":17,""width"":191,""height"":131}","{""class_name"":""hardhat""}",rect,629,17,191,131,hardhat
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":1139,""y"":243,""width"":116,""height"":112}","{""class_name"":""mask""}",rect,1139,243,116,112,mask
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":927,""y"":258,""width"":421,""height"":634}","{""class_name"":""vest""}",rect,927,258,421,634,vest
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":446,""y"":287,""width"":210,""height"":287}","{""class_name"":""vest""}",rect,446,287,210,287,vest
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":674,""y"":223,""width"":278,""height"":431}","{""class_name"":""vest""}",rect,674,223,278,431,vest
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":401,""y"":800,""width"":70,""height"":75}","{""class_name"":""boots""}",rect,401,800,70,75,boots
17.jpg,366553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":548,""y"":842,""width"":77,""height"":64}","{""class_name"":""boots""}",rect,548,842,77,64,boots
18.jpg,121445,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":289,""y"":69,""width"":175,""height"":142}","{""class_name"":""hardhat""}",rect,289,69,175,142,hardhat
18.jpg,121445,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":590,""y"":21,""width"":181,""height"":152}","{""class_name"":""hardhat""}",rect,590,21,181,152,hardhat
18.jpg,121445,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":687,""y"":528,""width"":209,""height"":67}","{""class_name"":""boots""}",rect,687,528,209,67,boots
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":17,""y"":29,""width"":43,""height"":20}","{""class_name"":""hardhat""}",rect,17,29,43,20,hardhat
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":94,""y"":43,""width"":37,""height"":21}","{""class_name"":""hardhat""}",rect,94,43,37,21,hardhat
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":167,""y"":33,""width"":32,""height"":24}","{""class_name"":""hardhat""}",rect,167,33,32,24,hardhat
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":220,""y"":16,""width"":35,""height"":25}","{""class_name"":""hardhat""}",rect,220,16,35,25,hardhat
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":215,""y"":51,""width"":60,""height"":78}","{""class_name"":""vest""}",rect,215,51,60,78,vest
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":165,""y"":68,""width"":50,""height"":77}","{""class_name"":""vest""}",rect,165,68,50,77,vest
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":87,""y"":79,""width"":57,""height"":77}","{""class_name"":""vest""}",rect,87,79,57,77,vest
19.jpg,11937,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":0,""y"":72,""width"":72,""height"":85}","{""class_name"":""vest""}",rect,0,72,72,85,vest
20.jpg,275568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":270,""y"":38,""width"":195,""height"":110}","{""class_name"":""hardhat""}",rect,270,38,195,110,hardhat
20.jpg,275568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":795,""y"":26,""width"":183,""height"":126}","{""class_name"":""hardhat""}",rect,795,26,183,126,hardhat
20.jpg,275568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":473,""y"":131,""width"":191,""height"":117}","{""class_name"":""hardhat""}",rect,473,131,191,117,hardhat
20.jpg,275568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":801,""y"":271,""width"":327,""height"":300}","{""class_name"":""vest""}",rect,801,271,327,300,vest
20.jpg,275568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":435,""y"":346,""width"":357,""height"":234}","{""class_name"":""vest""}",rect,435,346,357,234,vest
20.jpg,275568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":91,""y"":263,""width"":343,""height"":296}","{""class_name"":""vest""}",rect,91,263,343,296,vest
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":225,""y"":76,""width"":32,""height"":45}","{""class_name"":""hardhat""}",rect,225,76,32,45,hardhat
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":323,""y"":3,""width"":45,""height"":33}","{""class_name"":""hardhat""}",rect,323,3,45,33,hardhat
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":346,""y"":29,""width"":82,""height"":103}","{""class_name"":""vest""}",rect,346,29,82,103,vest
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":134,""y"":76,""width"":91,""height"":63}","{""class_name"":""vest""}",rect,134,76,91,63,vest
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":300,""y"":248,""width"":53,""height"":28}","{""class_name"":""boots""}",rect,300,248,53,28,boots
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":385,""y"":268,""width"":38,""height"":17}","{""class_name"":""boots""}",rect,385,268,38,17,boots
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":183,""y"":228,""width"":44,""height"":21}","{""class_name"":""boots""}",rect,183,228,44,21,boots
21.jpg,31859,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":141,""y"":238,""width"":31,""height"":18}","{""class_name"":""boots""}",rect,141,238,31,18,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,0,"{""name"":""rect"",""x"":63,""y"":141,""width"":19,""height"":17}","{""class_name"":""boots""}",rect,63,141,19,17,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,1,"{""name"":""rect"",""x"":85,""y"":138,""width"":17,""height"":13}","{""class_name"":""boots""}",rect,85,138,17,13,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,2,"{""name"":""rect"",""x"":60,""y"":47,""width"":42,""height"":45}","{""class_name"":""vest""}",rect,60,47,42,45,vest
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,3,"{""name"":""rect"",""x"":79,""y"":31,""width"":16,""height"":14}","{""class_name"":""hardhat""}",rect,79,31,16,14,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,4,"{""name"":""rect"",""x"":180,""y"":51,""width"":12,""height"":11}","{""class_name"":""hardhat""}",rect,180,51,12,11,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,5,"{""name"":""rect"",""x"":122,""y"":57,""width"":9,""height"":5}","{""class_name"":""hardhat""}",rect,122,57,9,5,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,6,"{""name"":""rect"",""x"":10,""y"":57,""width"":12,""height"":5}","{""class_name"":""hardhat""}",rect,10,57,12,5,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,7,"{""name"":""rect"",""x"":236,""y"":54,""width"":10,""height"":7}","{""class_name"":""hardhat""}",rect,236,54,10,7,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,8,"{""name"":""rect"",""x"":259,""y"":52,""width"":8,""height"":8}","{""class_name"":""hardhat""}",rect,259,52,8,8,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,9,"{""name"":""rect"",""x"":118,""y"":65,""width"":16,""height"":20}","{""class_name"":""vest""}",rect,118,65,16,20,vest
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,10,"{""name"":""rect"",""x"":169,""y"":120,""width"":9,""height"":8}","{""class_name"":""boots""}",rect,169,120,9,8,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,11,"{""name"":""rect"",""x"":183,""y"":120,""width"":7,""height"":9}","{""class_name"":""boots""}",rect,183,120,7,9,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,12,"{""name"":""rect"",""x"":226,""y"":120,""width"":10,""height"":8}","{""class_name"":""boots""}",rect,226,120,10,8,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,13,"{""name"":""rect"",""x"":242,""y"":124,""width"":7,""height"":5}","{""class_name"":""boots""}",rect,242,124,7,5,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,14,"{""name"":""rect"",""x"":117,""y"":109,""width"":7,""height"":6}","{""class_name"":""boots""}",rect,117,109,7,6,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,15,"{""name"":""rect"",""x"":125,""y"":110,""width"":7,""height"":7}","{""class_name"":""boots""}",rect,125,110,7,7,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,16,"{""name"":""rect"",""x"":5,""y"":110,""width"":8,""height"":5}","{""class_name"":""boots""}",rect,5,110,8,5,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,17,"{""name"":""rect"",""x"":19,""y"":110,""width"":6,""height"":6}","{""class_name"":""boots""}",rect,19,110,6,6,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,18,"{""name"":""rect"",""x"":252,""y"":117,""width"":8,""height"":6}","{""class_name"":""boots""}",rect,252,117,8,6,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,19,"{""name"":""rect"",""x"":257,""y"":134,""width"":16,""height"":8}","{""class_name"":""boots""}",rect,257,134,16,8,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,20,"{""name"":""rect"",""x"":154,""y"":106,""width"":6,""height"":5}","{""class_name"":""boots""}",rect,154,106,6,5,boots
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,21,"{""name"":""rect"",""x"":162,""y"":59,""width"":5,""height"":4}","{""class_name"":""hardhat""}",rect,162,59,5,4,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,22,"{""name"":""rect"",""x"":169,""y"":56,""width"":7,""height"":5}","{""class_name"":""hardhat""}",rect,169,56,7,5,hardhat
22.jpg,10323,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,23,"{""name"":""rect"",""x"":163,""y"":112,""width"":7,""height"":7}","{""class_name"":""boots""}",rect,163,112,7,7,boots
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,0,"{""name"":""rect"",""x"":675,""y"":38,""width"":129,""height"":85}","{""class_name"":""hardhat""}",rect,675,38,129,85,hardhat
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,1,"{""name"":""rect"",""x"":431,""y"":75,""width"":77,""height"":34}","{""class_name"":""hardhat""}",rect,431,75,77,34,hardhat
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,2,"{""name"":""rect"",""x"":151,""y"":4,""width"":75,""height"":43}","{""class_name"":""hardhat""}",rect,151,4,75,43,hardhat
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,3,"{""name"":""rect"",""x"":34,""y"":5,""width"":70,""height"":32}","{""class_name"":""hardhat""}",rect,34,5,70,32,hardhat
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,4,"{""name"":""rect"",""x"":930,""y"":174,""width"":101,""height"":66}","{""class_name"":""hardhat""}",rect,930,174,101,66,hardhat
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,5,"{""name"":""rect"",""x"":26,""y"":182,""width"":92,""height"":41}","{""class_name"":""hardhat""}",rect,26,182,92,41,hardhat
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,6,"{""name"":""rect"",""x"":687,""y"":170,""width"":196,""height"":288}","{""class_name"":""vest""}",rect,687,170,196,288,vest
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,7,"{""name"":""rect"",""x"":849,""y"":758,""width"":96,""height"":78}","{""class_name"":""boots""}",rect,849,758,96,78,boots
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,8,"{""name"":""rect"",""x"":645,""y"":710,""width"":104,""height"":121}","{""class_name"":""boots""}",rect,645,710,104,121,boots
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,9,"{""name"":""rect"",""x"":483,""y"":476,""width"":60,""height"":41}","{""class_name"":""boots""}",rect,483,476,60,41,boots
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,10,"{""name"":""rect"",""x"":409,""y"":476,""width"":52,""height"":47}","{""class_name"":""boots""}",rect,409,476,52,47,boots
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,11,"{""name"":""rect"",""x"":7,""y"":254,""width"":110,""height"":119}","{""class_name"":""vest""}",rect,7,254,110,119,vest
23.jpg,105486,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,12,"{""name"":""rect"",""x"":819,""y"":114,""width"":64,""height"":32}","{""class_name"":""hardhat""}",rect,819,114,64,32,hardhat
24.jpg,201645,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":282,""y"":94,""width"":126,""height"":75}","{""class_name"":""hardhat""}",rect,282,94,126,75,hardhat
24.jpg,201645,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":228,""y"":246,""width"":228,""height"":296}","{""class_name"":""vest""}",rect,228,246,228,296,vest
24.jpg,201645,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":377,""y"":915,""width"":90,""height"":65}","{""class_name"":""boots""}",rect,377,915,90,65,boots
24.jpg,201645,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":196,""y"":904,""width"":69,""height"":76}","{""class_name"":""boots""}",rect,196,904,69,76,boots
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":158,""y"":215,""width"":114,""height"":107}","{""class_name"":""hardhat""}",rect,158,215,114,107,hardhat
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":404,""y"":174,""width"":32,""height"":61}","{""class_name"":""hardhat""}",rect,404,174,32,61,hardhat
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":453,""y"":266,""width"":337,""height"":320}","{""class_name"":""vest""}",rect,453,266,337,320,vest
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":7,""y"":268,""width"":160,""height"":231}","{""class_name"":""vest""}",rect,7,268,160,231,vest
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":429,""y"":146,""width"":116,""height"":95}","{""class_name"":""vest""}",rect,429,146,116,95,vest
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":531,""y"":659,""width"":153,""height"":81}","{""class_name"":""boots""}",rect,531,659,153,81,boots
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":627,""y"":657,""width"":148,""height"":67}","{""class_name"":""boots""}",rect,627,657,148,67,boots
25.jpg,136557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":80,""y"":483,""width"":115,""height"":56}","{""class_name"":""boots""}",rect,80,483,115,56,boots
26.jpeg,59887,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,0,"{""name"":""rect"",""x"":20,""y"":101,""width"":29,""height"":24}","{""class_name"":""hardhat""}",rect,20,101,29,24,hardhat
26.jpeg,59887,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,1,"{""name"":""rect"",""x"":45,""y"":88,""width"":34,""height"":25}","{""class_name"":""hardhat""}",rect,45,88,34,25,hardhat
